"","Week_index","state","aegypti_trapnight","albopictus_trapnight"
"1276",876,"Florida",0.746886053686256,0.227095689608367
"1277",876,"Georgia",0,3.02647058823529
"1278",876,"New York",0,1.56979097452935
"1279",877,"California",0.0115512171291432,0.000154862688416271
"1280",877,"Connecticut",0,0.41015625
"1281",877,"Florida",0.746886053686256,0.227095689608367
"1282",877,"Georgia",0,3.02647058823529
"1283",877,"New York",0,1.56979097452935
"1284",878,"California",0.0115512171291432,0.000154862688416271
"1285",878,"Connecticut",0,0.41015625
"1286",878,"Florida",0.746886053686256,0.227095689608367
"1287",878,"Georgia",0,3.02647058823529
"1288",878,"New York",0,1.56979097452935
"1289",879,"California",0.0115512171291432,0.000154862688416271
"1290",879,"Connecticut",0,0.41015625
"1291",879,"Florida",0.746886053686256,0.227095689608367
"1292",879,"Georgia",0,3.02647058823529
"1293",879,"New York",0,1.56979097452935
"1294",880,"California",0.0189113976220242,0.000102068590092542
"1295",880,"Connecticut",0,0.41015625
"1296",880,"Florida",0.464819222798798,0.17223296733134
"1297",880,"Georgia",0,2.53073937908497
"1298",880,"New York",0,0.915711401808786
"1299",881,"California",0.0331410799082608,0
"1300",881,"Florida",0.126339025733848,0.106397700598908
"1301",881,"Georgia",0,0.0520833333333333
"1302",881,"New York",0,0
"1303",882,"California",0.0331410799082608,0
"1304",882,"Florida",0.126339025733848,0.106397700598908
"1305",882,"Georgia",0,0.0520833333333333
"1306",882,"New York",0,0
"1307",883,"California",0.0331410799082608,0
"1308",883,"Florida",0.126339025733848,0.106397700598908
"1309",883,"Georgia",0,0.0520833333333333
"1310",883,"New York",0,0
"1311",884,"California",0.0209031445475262,0
"1312",884,"Florida",0.12327512564767,0.0844625909588397
"1313",884,"Georgia",0,0.0347222222222222
"1314",884,"New York",0,0
"1315",885,"California",0.000506585612968592,0
"1316",885,"Florida",0.119739856317464,0.0591528490664534
"1317",885,"Georgia",0,0
"1318",886,"California",0.000506585612968592,0
"1319",886,"Florida",0.119739856317464,0.0591528490664534
"1320",886,"Georgia",0,0
"1321",887,"California",0.000506585612968592,0
"1322",887,"Florida",0.119739856317464,0.0591528490664534
"1323",887,"Georgia",0,0
"1324",888,"California",0.000284954407294833,0
"1325",888,"Florida",0.205290056810568,0.0528700008755835
"1326",888,"Georgia",0,0
"1327",889,"California",0,0
"1328",889,"Florida",0.290840257303672,0.0465871526847137
"1329",889,"Georgia",0,0
"1330",890,"California",0,0
"1331",890,"Florida",0.290840257303672,0.0465871526847137
"1332",890,"Georgia",0,0
"1333",891,"California",0,0
"1334",891,"Florida",0.290840257303672,0.0465871526847137
"1335",891,"Georgia",0,0
"1336",892,"California",0,0
"1337",892,"Florida",0.290840257303672,0.0465871526847137
"1338",892,"Georgia",0,0
"1339",893,"California",0,0
"1340",893,"Florida",0.189174765895174,0.0846428081408707
"1341",893,"Georgia",0,0
"1342",893,"North Carolina",0,0
"1343",894,"California",0,0
"1344",894,"Florida",0.0875092744866763,0.122698463597028
"1345",894,"Georgia",0,0
"1346",894,"North Carolina",0,0
"1347",895,"California",0,0
"1348",895,"Florida",0.0875092744866763,0.122698463597028
"1349",895,"Georgia",0,0
"1350",895,"North Carolina",0,0
"1351",896,"California",0,0
"1352",896,"Florida",0.0875092744866763,0.122698463597028
"1353",896,"Georgia",0,0
"1354",896,"North Carolina",0,0
"1355",897,"California",5.87945414500438e-05,0
"1356",897,"Florida",0.109953788968806,0.101461531779235
"1357",897,"Georgia",0,0
"1358",897,"North Carolina",0,0
"1359",898,"California",9.70109933925723e-05,0
"1360",898,"Florida",0.132398303450935,0.0802245999614421
"1361",898,"Georgia",0,0
"1362",898,"North Carolina",0,0
"1363",899,"California",9.70109933925723e-05,0
"1364",899,"Florida",0.132398303450935,0.0802245999614421
"1365",899,"Georgia",0,0
"1366",899,"North Carolina",0,0
"1367",900,"California",9.70109933925723e-05,0
"1368",900,"Florida",0.132398303450935,0.0802245999614421
"1369",900,"Georgia",0,0
"1370",900,"North Carolina",0,0
"1371",901,"California",0.000331854385612741,2.3199703043801e-05
"1372",901,"Florida",0.115533991165798,0.115966260333938
"1373",901,"Georgia",0,0.103174603174603
"1374",901,"New York",0,0
"1375",901,"North Carolina",0,0.0102040816326531
"1376",902,"California",0.000499599665770005,3.97709195036589e-05
"1377",902,"Florida",0.098669678880661,0.151707920706435
"1378",902,"Georgia",0,0.144444444444444
"1379",902,"New York",0,0
"1380",902,"North Carolina",0,0.0142857142857143
"1381",903,"California",0.000499599665770005,3.97709195036589e-05
"1382",903,"Florida",0.098669678880661,0.151707920706435
"1383",903,"Georgia",0,0.144444444444444
"1384",903,"New York",0,0
"1385",903,"North Carolina",0,0.0142857142857143
"1386",904,"California",0.000499599665770005,3.97709195036589e-05
"1387",904,"Florida",0.098669678880661,0.151707920706435
"1388",904,"Georgia",0,0.144444444444444
"1389",904,"New York",0,0
"1390",904,"North Carolina",0,0.0142857142857143
"1391",905,"California",0.000499599665770005,3.97709195036589e-05
"1392",905,"Florida",0.098669678880661,0.151707920706435
"1393",905,"Georgia",0,0.144444444444444
"1394",905,"New York",0,0
"1395",905,"North Carolina",0,0.0142857142857143
"1396",906,"California",0.000729035004863889,0
"1397",906,"Florida",0.64137486002879,0.499167617589635
"1398",906,"Georgia",0,0.5555
"1399",906,"New Jersey",0,0.125
"1400",906,"New York",0,0.00111607142857143
"1401",906,"North Carolina",0,0.407834151663939
"1402",907,"California",0.000729035004863889,0
"1403",907,"Florida",0.64137486002879,0.499167617589635
"1404",907,"Georgia",0,0.5555
"1405",907,"New Jersey",0,0.125
"1406",907,"New York",0,0.00111607142857143
"1407",907,"North Carolina",0,0.407834151663939
"1408",908,"California",0.000729035004863889,0
"1409",908,"Florida",0.64137486002879,0.499167617589635
"1410",908,"Georgia",0,0.5555
"1411",908,"New Jersey",0,0.125
"1412",908,"New York",0,0.00111607142857143
"1413",908,"North Carolina",0,0.407834151663939
"1414",909,"California",0.000729035004863889,0
"1415",909,"Florida",0.64137486002879,0.499167617589635
"1416",909,"Georgia",0,0.5555
"1417",909,"New Jersey",0,0.125
"1418",909,"New York",0,0.00111607142857143
"1419",909,"North Carolina",0,0.407834151663939
"1420",910,"California",0.0554174136529904,4.086302713305e-05
"1421",910,"Connecticut",0,0.028735632183908
"1422",910,"Florida",0.710818730773988,0.67613448463919
"1423",910,"Georgia",0,1.23845695970696
"1424",910,"New Jersey",0,0.415740740740741
"1425",910,"New York",0,0.186572589466654
"1426",910,"North Carolina",0,12.1455180662218
"1427",910,"Texas",0,0
"1428",910,"Wisconsin",0,0
"1429",911,"California",0.105548427413773,7.83208020050125e-05
"1430",911,"Connecticut",0,0.028735632183908
"1431",911,"Florida",0.783917542084723,0.862415397322932
"1432",911,"Georgia",0,1.61787749287749
"1433",911,"New Jersey",0,0.561111111111111
"1434",911,"New York",0,0.330816547940719
"1435",911,"North Carolina",0,19.4815705128205
"1436",911,"Texas",0,0
"1437",911,"Wisconsin",0,0
"1438",912,"California",0.105548427413773,7.83208020050125e-05
"1439",912,"Connecticut",0,0.028735632183908
"1440",912,"Florida",0.783917542084723,0.862415397322932
"1441",912,"Georgia",0,1.61787749287749
"1442",912,"New Jersey",0,0.561111111111111
"1443",912,"New York",0,0.330816547940719
"1444",912,"North Carolina",0,19.4815705128205
"1445",912,"Texas",0,0
"1446",912,"Wisconsin",0,0
"1447",913,"California",0.105548427413773,7.83208020050125e-05
"1448",913,"Connecticut",0,0.028735632183908
"1449",913,"Florida",0.783917542084723,0.862415397322932
"1450",913,"Georgia",0,1.61787749287749
"1451",913,"New Jersey",0,0.561111111111111
"1452",913,"New York",0,0.330816547940719
"1453",913,"North Carolina",0,19.4815705128205
"1454",913,"Texas",0,0
"1455",913,"Wisconsin",0,0
"1456",914,"California",0.0682980004283392,0.000158587462444932
"1457",914,"Connecticut",0,0.124338727533454
"1458",914,"Florida",0.762194413933718,0.945619613785322
"1459",914,"Georgia",0,3.20456259426848
"1460",914,"New Jersey",0,1.0037037037037
"1461",914,"New York",0,0.574450712137614
"1462",914,"North Carolina",0,23.5365581854043
"1463",914,"Texas",0,0
"1464",914,"Wisconsin",0,0
"1465",915,"California",0.028856371855527,0.000243575691146024
"1466",915,"Connecticut",0,0.219941822882999
"1467",915,"Florida",0.743433530530577,1.01747780073011
"1468",915,"Georgia",0,4.98958333333333
"1469",915,"New Jersey",0,1.35777777777778
"1470",915,"New York",0,0.773787755571437
"1471",915,"North Carolina",0,30.0245384615385
"1472",915,"Wisconsin",0,0
"1473",916,"California",0.028856371855527,0.000243575691146024
"1474",916,"Connecticut",0,0.219941822882999
"1475",916,"Florida",0.743433530530577,1.01747780073011
"1476",916,"Georgia",0,4.98958333333333
"1477",916,"New Jersey",0,1.35777777777778
"1478",916,"New York",0,0.773787755571437
"1479",916,"North Carolina",0,30.0245384615385
"1480",916,"Wisconsin",0,0
"1481",917,"California",0.028856371855527,0.000243575691146024
"1482",917,"Connecticut",0,0.219941822882999
"1483",917,"Florida",0.743433530530577,1.01747780073011
"1484",917,"Georgia",0,4.98958333333333
"1485",917,"New Jersey",0,1.35777777777778
"1486",917,"New York",0,0.773787755571437
"1487",917,"North Carolina",0,30.0245384615385
"1488",917,"Wisconsin",0,0
"1489",918,"California",0.028856371855527,0.000243575691146024
"1490",918,"Connecticut",0,0.219941822882999
"1491",918,"Florida",0.743433530530577,1.01747780073011
"1492",918,"Georgia",0,4.98958333333333
"1493",918,"New Jersey",0,1.35777777777778
"1494",918,"New York",0,0.773787755571437
"1495",918,"North Carolina",0,30.0245384615385
"1496",918,"Wisconsin",0,0
"1497",919,"California",0.0641292212645651,0.000241162842216617
"1498",919,"Connecticut",0,0.443598628832804
"1499",919,"Florida",0.383558963392468,0.923584793542814
"1500",919,"Georgia",0,5.49332682291667
"1501",919,"New Jersey",0,1.07881593714927
"1502",919,"New York",0,1.19709336065267
"1503",919,"North Carolina",0,46.808043040293
"1504",919,"Texas",2.16666666666667,1.33333333333333
"1505",919,"Wisconsin",0,0
"1506",920,"California",0.0983942749762021,0.00023881893182805
"1507",920,"Connecticut",0,0.667255434782609
"1508",920,"Florida",0.0668693443109331,0.840958947217992
"1509",920,"Georgia",0,5.9970703125
"1510",920,"New Jersey",0,0.730113636363636
"1511",920,"New York",0,1.62039896573389
"1512",920,"North Carolina",0,63.5915476190476
"1513",920,"Texas",2.16666666666667,1.33333333333333
"1514",920,"Wisconsin",0,0
"1515",921,"California",0.0983942749762021,0.00023881893182805
"1516",921,"Connecticut",0,0.667255434782609
"1517",921,"Florida",0.0668693443109331,0.840958947217992
"1518",921,"Georgia",0,5.9970703125
"1519",921,"New Jersey",0,0.730113636363636
"1520",921,"New York",0,1.62039896573389
"1521",921,"North Carolina",0,63.5915476190476
"1522",921,"Texas",2.16666666666667,1.33333333333333
"1523",921,"Wisconsin",0,0
"1524",922,"California",0.0983942749762021,0.00023881893182805
"1525",922,"Connecticut",0,0.667255434782609
"1526",922,"Florida",0.0668693443109331,0.840958947217992
"1527",922,"Georgia",0,5.9970703125
"1528",922,"New Jersey",0,0.730113636363636
"1529",922,"New York",0,1.62039896573389
"1530",922,"North Carolina",0,63.5915476190476
"1531",922,"Texas",2.16666666666667,1.33333333333333
"1532",922,"Wisconsin",0,0
"1533",923,"California",0.138934584958562,0.000279242804682213
"1534",923,"Connecticut",0,0.850876329757381
"1535",923,"Florida",0.47464536099171,9.52485531759456
"1536",923,"Georgia",0,4.58046875
"1537",923,"New Jersey",0,0.540537587412587
"1538",923,"New York",0,1.38567336141358
"1539",923,"North Carolina",0,57.8662966419545
"1540",923,"Texas",2.16666666666667,1.33333333333333
"1541",923,"Wisconsin",0,0
"1542",924,"California",0.180667256999226,0.000320855614973262
"1543",924,"Connecticut",0,1.03449722473215
"1544",924,"Florida",0.938027198128957,19.3929193748407
"1545",924,"Georgia",0,2.69166666666667
"1546",924,"New Jersey",0,0.350961538461538
"1547",924,"New York",0,1.15094775709327
"1548",924,"North Carolina",0,53.0952541610436
"1549",924,"Wisconsin",0,0
"1550",925,"California",0.180667256999226,0.000320855614973262
"1551",925,"Connecticut",0,1.03449722473215
"1552",925,"Florida",0.938027198128957,19.3929193748407
"1553",925,"Georgia",0,2.69166666666667
"1554",925,"New Jersey",0,0.350961538461538
"1555",925,"New York",0,1.15094775709327
"1556",925,"North Carolina",0,53.0952541610436
"1557",925,"Wisconsin",0,0
"1558",926,"California",0.180667256999226,0.000320855614973262
"1559",926,"Connecticut",0,1.03449722473215
"1560",926,"Florida",0.938027198128957,19.3929193748407
"1561",926,"Georgia",0,2.69166666666667
"1562",926,"New Jersey",0,0.350961538461538
"1563",926,"New York",0,1.15094775709327
"1564",926,"North Carolina",0,53.0952541610436
"1565",926,"Wisconsin",0,0
"1566",927,"California",0.160374820411693,0.000268931436210848
"1567",927,"Connecticut",0,0.85137939386528
"1568",927,"Florida",0.482143765613484,9.67596489228074
"1569",927,"Georgia",0,2.80612244897959
"1570",927,"New Jersey",0,0.418269230769231
"1571",927,"New York",0,0.901389370075516
"1572",927,"North Carolina",0,45.5024881916329
"1573",927,"Wisconsin",0,0
"1574",928,"California",0.137376725612488,0.000210084033613445
"1575",928,"Connecticut",0,0.668261562998405
"1576",928,"Florida",0.0460813519030316,0.38148669157124
"1577",928,"Georgia",0,2.95873015873016
"1578",928,"New Jersey",0,0.6875
"1579",928,"New York",0,0.50922619047619
"1580",928,"North Carolina",0,37.9097222222222
"1581",929,"California",0.137376725612488,0.000210084033613445
"1582",929,"Connecticut",0,0.668261562998405
"1583",929,"Florida",0.0460813519030316,0.38148669157124
"1584",929,"Georgia",0,2.95873015873016
"1585",929,"New Jersey",0,0.6875
"1586",929,"New York",0,0.50922619047619
"1587",929,"North Carolina",0,37.9097222222222
"1588",930,"California",0.137376725612488,0.000210084033613445
"1589",930,"Connecticut",0,0.668261562998405
"1590",930,"Florida",0.0460813519030316,0.38148669157124
"1591",930,"Georgia",0,2.95873015873016
"1592",930,"New Jersey",0,0.6875
"1593",930,"New York",0,0.50922619047619
"1594",930,"North Carolina",0,37.9097222222222
"1595",931,"California",0.137376725612488,0.000210084033613445
"1596",931,"Connecticut",0,0.668261562998405
"1597",931,"Florida",0.0460813519030316,0.38148669157124
"1598",931,"Georgia",0,2.95873015873016
"1599",931,"New Jersey",0,0.6875
"1600",931,"New York",0,0.50922619047619
"1601",931,"North Carolina",0,37.9097222222222
"1602",932,"California",0.12020522126352,0.000156353450471098
"1603",932,"Connecticut",0,0.668261562998405
"1604",932,"Florida",0.0560206592275147,0.296361802294882
"1605",932,"Georgia",0,1.62330827067669
"1606",932,"New Jersey",0,0.6875
"1607",932,"New York",0,0.297048611111111
"1608",932,"North Carolina",0,32.9067942942943
"1609",932,"Texas",8.83333333333333,0.5
"1610",933,"California",0.0944479647400679,7.57575757575757e-05
"1611",933,"Florida",0.0669065672495676,0.20312978070649
"1612",933,"Georgia",0,0.421428571428571
"1613",933,"New York",0,0
"1614",933,"North Carolina",0,25.4024024024024
"1615",933,"Texas",8.83333333333333,0.5
"1616",934,"California",0.0944479647400679,7.57575757575757e-05
"1617",934,"Florida",0.0669065672495676,0.20312978070649
"1618",934,"Georgia",0,0.421428571428571
"1619",934,"New York",0,0
"1620",934,"North Carolina",0,25.4024024024024
"1621",934,"Texas",8.83333333333333,0.5
"1622",935,"California",0.0944479647400679,7.57575757575757e-05
"1623",935,"Florida",0.0669065672495676,0.20312978070649
"1624",935,"Georgia",0,0.421428571428571
"1625",935,"New York",0,0
"1626",935,"North Carolina",0,25.4024024024024
"1627",935,"Texas",8.83333333333333,0.5
"1628",936,"California",0.0600953188716333,4.73484848484848e-05
"1629",936,"Florida",0.0516018061667696,0.36202438810666
"1630",936,"Georgia",0,0.292063492063492
"1631",936,"New York",0,0
"1632",936,"North Carolina",0,25.4024024024024
"1633",936,"Texas",5.54166666666667,0.28125
"1634",937,"California",0.00284090909090909,0
"1635",937,"Florida",0.039240268369125,0.490362340237567
"1636",937,"Georgia",0,0.0333333333333333
"1637",937,"Texas",2.25,0.0625
"1638",938,"California",0.00284090909090909,0
"1639",938,"Florida",0.039240268369125,0.490362340237567
"1640",938,"Georgia",0,0.0333333333333333
"1641",938,"Texas",2.25,0.0625
"1642",939,"California",0.00284090909090909,0
"1643",939,"Florida",0.039240268369125,0.490362340237567
"1644",939,"Georgia",0,0.0333333333333333
"1645",939,"Texas",2.25,0.0625
"1646",940,"California",0.00284090909090909,0
"1647",940,"Florida",0.039240268369125,0.490362340237567
"1648",940,"Georgia",0,0.0333333333333333
"1649",940,"Texas",2.25,0.0625
"1650",941,"Arizona",0.0642556179775281,0
"1651",941,"California",0,0
"1652",941,"Florida",0.0144314868804665,0.0107434828568019
"1653",941,"Georgia",0,1.234375
"1654",942,"Arizona",0.0642556179775281,0
"1655",942,"California",0,0
"1656",942,"Florida",0.0144314868804665,0.0107434828568019
"1657",942,"Georgia",0,1.234375
"1658",943,"Arizona",0.0642556179775281,0
"1659",943,"California",0,0
"1660",943,"Florida",0.0144314868804665,0.0107434828568019
"1661",943,"Georgia",0,1.234375
"1662",944,"Arizona",0.0642556179775281,0
"1663",944,"California",0,0
"1664",944,"Florida",0.0144314868804665,0.0107434828568019
"1665",944,"Georgia",0,1.234375
"1666",945,"Arizona",0.0600952886635608,0
"1667",945,"California",0.00106382978723404,0
"1668",945,"Florida",0.0354872174888917,0.0501069893234076
"1669",945,"Georgia",0,1.01145833333333
"1670",945,"Texas",0,0
"1671",946,"Arizona",0.0559349593495935,0
"1672",946,"California",0.00177304964539007,0
"1673",946,"Florida",0.0488863187851623,0.0751564934385204
"1674",946,"Georgia",0,0.9
"1675",946,"Texas",0,0
"1676",947,"Arizona",0.0559349593495935,0
"1677",947,"California",0.00177304964539007,0
"1678",947,"Florida",0.0488863187851623,0.0751564934385204
"1679",947,"Georgia",0,0.9
"1680",947,"Texas",0,0
"1681",948,"Arizona",0.0559349593495935,0
"1682",948,"California",0.00177304964539007,0
"1683",948,"Florida",0.0488863187851623,0.0751564934385204
"1684",948,"Georgia",0,0.9
"1685",948,"Texas",0,0
"1686",949,"Arizona",0.0344842370509067,0
"1687",949,"California",0.000836607657793472,0
"1688",949,"Florida",0.0312050649328812,0.262490818288761
"1689",949,"Georgia",0,0.82463768115942
"1690",949,"North Carolina",0,0
"1691",949,"Texas",0,0
"1692",950,"Arizona",0.01303351475222,0
"1693",950,"California",0.000175589784195872,0
"1694",950,"Florida",0.018238812107875,0.399869323178937
"1695",950,"Georgia",0,0.673913043478261
"1696",950,"North Carolina",0,0
"1697",951,"Arizona",0.01303351475222,0
"1698",951,"California",0.000175589784195872,0
"1699",951,"Florida",0.018238812107875,0.399869323178937
"1700",951,"Georgia",0,0.673913043478261
"1701",951,"North Carolina",0,0
"1702",952,"Arizona",0.01303351475222,0
"1703",952,"California",0.000175589784195872,0
"1704",952,"Florida",0.018238812107875,0.399869323178937
"1705",952,"Georgia",0,0.673913043478261
"1706",952,"North Carolina",0,0
"1707",953,"Arizona",0.0209184123729273,0
"1708",953,"California",0.00164546335566776,0
"1709",953,"Florida",0.0426331059348587,0.268794831354077
"1710",953,"Georgia",0,0.256441223832528
"1711",953,"North Carolina",0,0
"1712",953,"Texas",0,0
"1713",954,"Arizona",0.0288033099936346,0
"1714",954,"California",0.00247839171283516,0
"1715",954,"Florida",0.0662404870577461,0.141948548942922
"1716",954,"Georgia",0,0.117283950617284
"1717",954,"North Carolina",0,0
"1718",954,"Texas",0,0
"1719",955,"Arizona",0.0288033099936346,0
"1720",955,"California",0.00247839171283516,0
"1721",955,"Florida",0.0662404870577461,0.141948548942922
"1722",955,"Georgia",0,0.117283950617284
"1723",955,"North Carolina",0,0
"1724",955,"Texas",0,0
"1725",956,"Arizona",0.0288033099936346,0
"1726",956,"California",0.00247839171283516,0
"1727",956,"Florida",0.0662404870577461,0.141948548942922
"1728",956,"Georgia",0,0.117283950617284
"1729",956,"North Carolina",0,0
"1730",956,"Texas",0,0
"1731",957,"Arizona",0.0288033099936346,0
"1732",957,"California",0.00247839171283516,0
"1733",957,"Florida",0.0662404870577461,0.141948548942922
"1734",957,"Georgia",0,0.117283950617284
"1735",957,"North Carolina",0,0
"1736",957,"Texas",0,0
"1737",958,"Arizona",0.0981825357701793,0
"1738",958,"California",0.00661207886981181,2.95351172544155e-05
"1739",958,"Florida",0.161056422365368,0.227777780609354
"1740",958,"Georgia",0,0.182148747938222
"1741",958,"New Jersey",0,0
"1742",958,"North Carolina",0,0.0548278670254477
"1743",958,"Texas",0.166666666666667,0
"1744",959,"Arizona",0.167561761546724,0
"1745",959,"California",0.0100568181672924,5.41477149664284e-05
"1746",959,"Florida",0.250125937351315,0.308405240659639
"1747",959,"Georgia",0,0.209947946790052
"1748",959,"New Jersey",0,0
"1749",959,"North Carolina",0,0.0767590138356267
"1750",959,"Texas",0.333333333333333,0
"1751",960,"Arizona",0.167561761546724,0
"1752",960,"California",0.0100568181672924,5.41477149664284e-05
"1753",960,"Florida",0.250125937351315,0.308405240659639
"1754",960,"Georgia",0,0.209947946790052
"1755",960,"New Jersey",0,0
"1756",960,"North Carolina",0,0.0767590138356267
"1757",960,"Texas",0.333333333333333,0
"1758",961,"Arizona",0.167561761546724,0
"1759",961,"California",0.0100568181672924,5.41477149664284e-05
"1760",961,"Florida",0.250125937351315,0.308405240659639
"1761",961,"Georgia",0,0.209947946790052
"1762",961,"New Jersey",0,0
"1763",961,"North Carolina",0,0.0767590138356267
"1764",961,"Texas",0.333333333333333,0
"1765",962,"Arizona",0.310268976011457,0
"1766",962,"California",0.023600304749281,4.77498581548331e-05
"1767",962,"Florida",0.470552656085593,0.562013187587613
"1768",962,"Georgia",0,2.4165104267078
"1769",962,"New Jersey",0,0.242690058479532
"1770",962,"New York",0,0
"1771",962,"North Carolina",0,0.669421315019433
"1772",962,"Texas",2.45,0
"1773",962,"Wisconsin",0,0
"1774",963,"Arizona",0.45297619047619,0
"1775",963,"California",0.037530748090755,4.11692054343351e-05
"1776",963,"Florida",0.70520045344789,0.831982937543198
"1777",963,"Georgia",0,3.51979166666667
"1778",963,"New Jersey",0,0.388304093567251
"1779",963,"New York",0,0
"1780",963,"North Carolina",0,1.41024919149919
"1781",963,"Texas",4.56666666666667,0
"1782",963,"Wisconsin",0,0
"1783",964,"Arizona",0.45297619047619,0
"1784",964,"California",0.037530748090755,4.11692054343351e-05
"1785",964,"Florida",0.70520045344789,0.831982937543198
"1786",964,"Georgia",0,3.51979166666667
"1787",964,"New Jersey",0,0.388304093567251
"1788",964,"New York",0,0
"1789",964,"North Carolina",0,1.41024919149919
"1790",964,"Texas",4.56666666666667,0
"1791",964,"Wisconsin",0,0
"1792",965,"Arizona",0.45297619047619,0
"1793",965,"California",0.037530748090755,4.11692054343351e-05
"1794",965,"Florida",0.70520045344789,0.831982937543198
"1795",965,"Georgia",0,3.51979166666667
"1796",965,"New Jersey",0,0.388304093567251
"1797",965,"New York",0,0
"1798",965,"North Carolina",0,1.41024919149919
"1799",965,"Texas",4.56666666666667,0
"1800",965,"Wisconsin",0,0
"1801",966,"Arizona",0.568509525878118,0
"1802",966,"California",0.0377014434883549,7.34882066019925e-05
"1803",966,"Florida",0.60024811964276,0.834006347219539
"1804",966,"Georgia",0,3.30278897849462
"1805",966,"New Jersey",0,0.602964158584868
"1806",966,"New York",0,0.0147058823529412
"1807",966,"North Carolina",0,1.2523190565952
"1808",966,"Texas",2.99166666666667,0
"1809",966,"Wisconsin",0,0
"1810",967,"Arizona",0.684042861280046,0
"1811",967,"California",0.0378771593388254,0.000106757766627522
"1812",967,"Florida",0.495295785837631,0.83602975689588
"1813",967,"Georgia",0,3.12408088235294
"1814",967,"New Jersey",0,0.817624223602484
"1815",967,"New York",0,0.0294117647058824
"1816",967,"North Carolina",0,1.09438892169121
"1817",967,"Texas",1.41666666666667,0
"1818",967,"Wisconsin",0,0
"1819",968,"Arizona",0.684042861280046,0
"1820",968,"California",0.0378771593388254,0.000106757766627522
"1821",968,"Florida",0.495295785837631,0.83602975689588
"1822",968,"Georgia",0,3.12408088235294
"1823",968,"New Jersey",0,0.817624223602484
"1824",968,"New York",0,0.0294117647058824
"1825",968,"North Carolina",0,1.09438892169121
"1826",968,"Texas",1.41666666666667,0
"1827",968,"Wisconsin",0,0
"1828",969,"Arizona",0.684042861280046,0
"1829",969,"California",0.0378771593388254,0.000106757766627522
"1830",969,"Florida",0.495295785837631,0.83602975689588
"1831",969,"Georgia",0,3.12408088235294
"1832",969,"New Jersey",0,0.817624223602484
"1833",969,"New York",0,0.0294117647058824
"1834",969,"North Carolina",0,1.09438892169121
"1835",969,"Texas",1.41666666666667,0
"1836",969,"Wisconsin",0,0
"1837",970,"Arizona",0.684042861280046,0
"1838",970,"California",0.0378771593388254,0.000106757766627522
"1839",970,"Florida",0.495295785837631,0.83602975689588
"1840",970,"Georgia",0,3.12408088235294
"1841",970,"New Jersey",0,0.817624223602484
"1842",970,"New York",0,0.0294117647058824
"1843",970,"North Carolina",0,1.09438892169121
"1844",970,"Texas",1.41666666666667,0
"1845",970,"Wisconsin",0,0
"1846",971,"Arizona",0.870928324350542,0
"1847",971,"California",0.0557120020504638,7.44808289864635e-05
"1848",971,"Florida",0.353962398098292,0.799686508601987
"1849",971,"Georgia",0,8.45649113787701
"1850",971,"New Jersey",0,2.03243314354727
"1851",971,"New York",0,0.0831269349845201
"1852",971,"North Carolina",0,1.27878335943068
"1853",971,"Texas",0.805555555555556,0.166666666666667
"1854",971,"Wisconsin",0,0
"1855",972,"Arizona",1.05781378742104,0
"1856",972,"California",0.0721007764341316,4.48209403433284e-05
"1857",972,"Florida",0.212629010358952,0.763343260308094
"1858",972,"Georgia",0,12.9890398550725
"1859",972,"New Jersey",0,3.24724206349206
"1860",972,"New York",0,0.136842105263158
"1861",972,"North Carolina",0,1.44268952631022
"1862",972,"Texas",0.5,0.25
"1863",972,"Wisconsin",0,0
"1864",973,"Arizona",1.05781378742104,0
"1865",973,"California",0.0721007764341316,4.48209403433284e-05
"1866",973,"Florida",0.212629010358952,0.763343260308094
"1867",973,"Georgia",0,12.9890398550725
"1868",973,"New Jersey",0,3.24724206349206
"1869",973,"New York",0,0.136842105263158
"1870",973,"North Carolina",0,1.44268952631022
"1871",973,"Texas",0.5,0.25
"1872",973,"Wisconsin",0,0
"1873",974,"Arizona",1.05781378742104,0
"1874",974,"California",0.0721007764341316,4.48209403433284e-05
"1875",974,"Florida",0.212629010358952,0.763343260308094
"1876",974,"Georgia",0,12.9890398550725
"1877",974,"New Jersey",0,3.24724206349206
"1878",974,"New York",0,0.136842105263158
"1879",974,"North Carolina",0,1.44268952631022
"1880",974,"Texas",0.5,0.25
"1881",974,"Wisconsin",0,0
"1882",975,"Arizona",1.33896719202851,0
"1883",975,"California",0.073680739814771,5.02362216798315e-05
"1884",975,"Florida",0.186230166419507,0.675955792933169
"1885",975,"Georgia",0,6.64001944149876
"1886",975,"New Jersey",0,2.00060515873016
"1887",975,"New York",0,0.188791423001949
"1888",975,"North Carolina",0,3.29586578379145
"1889",975,"Texas",3.16666666666667,0.166666666666667
"1890",975,"Wisconsin",0,0
"1891",976,"Arizona",1.62012059663599,0
"1892",976,"California",0.0754001117289963,5.61293219577907e-05
"1893",976,"Florida",0.159831322480062,0.588568325558245
"1894",976,"Georgia",0,0.593333333333333
"1895",976,"New Jersey",0,0.753968253968254
"1896",976,"New York",0,0.240740740740741
"1897",976,"North Carolina",0,5.67852097198161
"1898",976,"Texas",8.5,0
"1899",976,"Wisconsin",0,0
"1900",977,"Arizona",1.62012059663599,0
"1901",977,"California",0.0754001117289963,5.61293219577907e-05
"1902",977,"Florida",0.159831322480062,0.588568325558245
"1903",977,"Georgia",0,0.593333333333333
